Voltaje PV1 [V];Voltaje PV2 [V];Corriente PV1 [A];Corriente PV2[A];Potencia PV1 [W];Potencia PV2 [W];Energia hoy [Wh];Voltaje [Vac];Corriente [Aac];temp_vertical;temp_inclinado;irradiancia_incidente;irradiancia_reflejada;albedo;timestamp;Corriente PV2 [A];Potencia total [VA];Energía PV1 [Wh];Energia PV2 [Wh]
;;;;;;;;;;;275.61458352601693;37.90271636133923;0.13773232603211844;26/12/2025 14:19;;;;
153.2761904761905;153.38095238095238;2.8999999999999995;2.085714285714286;444.41904761904766;323.0857142857143;9.00952380952381;214.87619047619052;3.404761904761904;85.0;85.0;;;;26/12/2025 14:20;;;;
;;;;;;;;;;;277.46434583156065;37.90271636133923;0.13717918416050348;26/12/2025 14:25;;;;
154.2095238095238;153.2619047619048;2.7333333333333343;2.0714285714285716;423.1380952380952;321.9142857142857;9.099999999999998;214.80952380952385;3.314285714285714;85.0;85.0;;;;26/12/2025 14:25;;;;
;;;;;;;;;;;247.86814894286084;37.90271636133923;0.15377344030895151;26/12/2025 14:30;;;;
155.75238095238095;153.752380952381;2.5666666666666678;2.223809523809524;400.0190476190476;346.41428571428577;9.147619047619044;215.05238095238093;3.3190476190476184;85.0;85.0;;;;26/12/2025 14:31;;;;
;;;;;;;;;;;247.19550810448135;36.179865617641994;0.14678373847672646;26/12/2025 14:35;;;;
155.1952380952381;153.8428571428572;2.547619047619047;2.7238095238095235;393.57142857142856;420.74285714285713;9.199999999999998;215.4333333333334;3.614285714285714;85.0;85.0;;;;26/12/2025 14:36;;;;
;;;;;;;;;;;332.95721499787277;45.1222813825467;0.13608566522969553;26/12/2025 14:41;;;;
155.85;152.15;3.38;4.485;524.7700000000001;676.6499999999999;9.300000000000002;215.8;5.305000000000001;85.0;85.0;;;;26/12/2025 14:41;;;;
154.33333333333331;149.85238095238094;4.042857142857143;6.1380952380952385;620.5714285714284;913.0380952380953;9.419047619047621;216.26190476190476;6.704761904761904;85.0;85.0;425.5294103798571;60.29977602940332;0.14086288748739217;26/12/2025 14:46;;;;
155.29500000000002;146.91;3.4750000000000005;5.965;538.655;872.5450000000001;9.529999999999998;216.18999999999997;6.139999999999999;85.0;85.0;;;;26/12/2025 14:51;;;;
;;;;;;;;;;;369.9524611087475;46.92717263784857;0.1254659859821849;26/12/2025 14:51;;;;
153.69523809523807;145.07142857142856;3.8666666666666663;7.028571428571429;593.2238095238095;1008.5857142857143;9.642857142857137;216.3190476190476;6.928571428571429;85.0;85.0;;;;26/12/2025 14:56;;;;
;;;;;;;;;;;418.04628105288475;54.14673765905604;0.12696333716052152;26/12/2025 14:57;;;;
154.64000000000001;143.13999999999996;4.705000000000001;8.715;718.5150000000001;1236.2849999999999;9.795000000000002;216.935;8.495000000000001;85.0;85.0;;;;26/12/2025 15:01;;;;
;;;;;;;;;;;504.98510941344045;75.80543272267846;0.15011419408134505;26/12/2025 15:02;;;;
153.85999999999999;141.885;4.65;8.434999999999999;719.215;1200.1649999999997;9.95;216.82000000000002;8.21;85.0;85.0;;;;26/12/2025 15:06;;;;
;;;;;;;;;;;514.2339209411591;74.00054146737659;0.14450953886564386;26/12/2025 15:07;;;;
153.20999999999998;139.45499999999998;4.880000000000001;8.665;743.5799999999998;1202.2450000000001;10.094999999999995;216.975;8.370000000000001;85.0;85.0;;;;26/12/2025 15:11;;;;
;;;;;;;;;;;534.5813063021402;74.00054146737659;0.13857789815194382;26/12/2025 15:13;;;;
152.445;141.115;3.7550000000000003;6.575000000000001;574.28;924.2449999999999;10.245000000000005;216.35500000000002;6.4350000000000005;85.0;85.0;;;;26/12/2025 15:16;;;;
;;;;;;;;;;;347.7553134422227;45.1222813825467;0.1288736751488308;26/12/2025 15:18;;;;
152.14761904761906;144.52857142857144;2.0190476190476194;3.2285714285714278;311.70476190476194;468.69999999999993;10.314285714285717;215.57142857142853;3.4095238095238094;85.0;85.0;;;;26/12/2025 15:22;;;;
;;;;;;;;;;;176.56822007462955;1.7228507436972378;0.007391986829763203;26/12/2025 15:23;;;;
152.355;145.72;1.4900000000000004;2.595;230.16500000000002;381.32;10.400000000000002;215.075;2.725;85.0;85.0;;;;26/12/2025 15:27;;;;
;;;;;;;;;;;225.67100127633603;19.85380380832055;0.05774801139659907;26/12/2025 15:29;;;;
155.82857142857142;147.48571428571427;2.919047619047619;6.29047619047619;452.60952380952375;919.4714285714286;10.461904761904762;216.0476190476191;6.004761904761905;85.0;85.0;;;;26/12/2025 15:32;;;;
;;;;;;;;;;;264.51600969275455;25.268477574226154;0.07344718342552473;26/12/2025 15:34;;;;
153.26;148.355;1.3750000000000002;1.7800000000000007;214.615;269.90999999999997;10.529999999999998;215.27000000000004;2.165;85.0;85.0;;;;26/12/2025 15:37;;;;
;;;;;;;;;;;103.58668911044936;0.0;0.0;26/12/2025 15:39;;;;
152.65;149.385;1.045;1.1900000000000004;169.48;188.505;10.599999999999998;215.1;1.5950000000000002;85.0;85.0;;;;26/12/2025 15:42;;;;
;;;;;;;;;;;77.69001683283703;0.0;0.0;26/12/2025 15:45;;;;
152.84761904761905;150.7095238095238;0.8428571428571432;1.0238095238095237;140.3571428571429;164.30476190476193;10.599999999999998;215.07142857142853;1.3380952380952382;85.0;85.0;;;;26/12/2025 15:47;;;;
;;;;;;;;;;;91.8154744388074;0.0;0.0;26/12/2025 15:50;;;;
154.875;151.355;1.285;1.81;201.64999999999998;277.74;10.609999999999996;214.97499999999997;2.1599999999999997;85.0;85.0;;;;26/12/2025 15:52;;;;
;;;;;;;;;;;162.77908288784894;0.0;0.0;26/12/2025 15:55;;;;
156.41428571428565;152.22857142857146;1.3619047619047622;1.7571428571428567;219.28095238095236;272.19047619047626;10.699999999999996;214.96190476190475;2.18095238095238;85.0;85.0;;;;26/12/2025 15:57;;;;
;;;;;;;;;;;135.95752945746474;0.0;0.0;26/12/2025 16:01;;;;
154.34761904761902;160.41428571428568;1.2571428571428576;1.114285714285714;202.60000000000002;185.40952380952382;10.699999999999996;214.95238095238096;1.7428571428571429;85.0;85.0;;;;26/12/2025 16:03;;;;
;;;;;;;;;;;116.5350252492555;0.0;0.0;26/12/2025 16:06;;;;
153.8095238095238;157.1428571428571;0.9666666666666666;0.7238095238095235;163.71904761904764;123.80000000000001;10.728571428571431;214.90000000000006;1.271428571428572;85.0;85.0;;;;26/12/2025 16:08;;;;
;;;;;;;;;;;81.3895414439245;0.0;0.0;26/12/2025 16:11;;;;
153.4333333333333;151.80000000000004;0.7285714285714285;0.6999999999999997;126.92380952380952;118.1952380952381;10.800000000000004;214.87142857142857;1.0809523809523813;85.0;85.0;;;;26/12/2025 16:13;;;;
;;;;;;;;;;;72.1407299162058;0.0;0.0;26/12/2025 16:17;;;;
153.205;151.665;0.6599999999999999;0.6099999999999999;117.54999999999998;109.04500000000003;10.800000000000004;214.59;0.9949999999999998;85.0;85.0;;;;26/12/2025 16:18;;;;
;;;;;;;;;;;38.84500841641851;0.0;0.0;26/12/2025 16:22;;;;
152.9714285714286;151.94285714285712;0.5000000000000001;0.4904761904761905;92.02857142857142;89.7095238095238;10.800000000000004;214.72380952380948;0.823809523809524;85.0;85.0;;;;26/12/2025 16:23;;;;
;;;;;;;;;;;38.845008416418516;0.0;0.0;26/12/2025 16:27;;;;
153.05238095238096;152.15238095238095;0.4476190476190477;0.4904761904761905;83.3095238095238;92.0142857142857;10.800000000000004;214.76666666666668;0.7904761904761907;85.0;85.0;;;;26/12/2025 16:29;;;;
;;;;;;;;;;;37.07932621567222;0.0;0.0;26/12/2025 16:33;;;;
151.84;152.025;0.3049999999999999;0.40500000000000014;63.154999999999994;80.905;10.800000000000004;214.775;0.6599999999999997;85.0;85.0;;;;26/12/2025 16:34;;;;
;;;;;;;;;;;14.798098444349902;-3.6097825106037362;-0.04646391721565442;26/12/2025 16:38;;;;
152.07142857142858;151.252380952381;0.2238095238095239;0.29047619047619044;51.357142857142854;65.25238095238095;10.800000000000004;214.81428571428575;0.5619047619047619;85.0;85.0;;;;26/12/2025 16:39;;;;
;;;;;;;;;;;0.0;-10.829347531811209;0.0;26/12/2025 16:43;;;;
150.085;151.275;0.18000000000000005;0.20000000000000004;42.419999999999995;49.95;10.875000000000004;214.84499999999997;0.495;85.0;85.0;;;;26/12/2025 16:44;;;;
;;;;;;;;;;;0.0;-12.634238787113077;0.0;26/12/2025 16:49;;;;
148.2571428571429;147.79047619047623;0.10000000000000002;0.10000000000000002;36.77142857142857;37.86666666666666;10.900000000000004;215.0;0.4333333333333334;85.0;85.0;;;;26/12/2025 16:49;;;;
;;;;;;;;;;;0.0;-20.67420892436685;0.0;26/12/2025 16:54;;;;
148.03333333333333;143.01904761904757;0.10000000000000002;0.06190476190476191;33.185714285714276;25.423809523809524;10.900000000000004;214.8142857142857;0.3857142857142858;85.0;85.0;;;;26/12/2025 16:54;;;;
145.37000000000003;141.465;0.05499999999999999;0.0;28.924999999999994;17.205;10.900000000000004;214.93999999999997;0.4000000000000001;85.0;85.0;0.0;-32.488042595433626;0.0;26/12/2025 16:59;;;;
140.86666666666667;136.6095238095238;0.0;0.0;23.9;8.195238095238096;10.900000000000004;215.0857142857143;0.3857142857142858;85.0;85.0;;;;26/12/2025 17:05;;;;
;;;;;;;;;;;0.0;-32.734164130247514;0.0;26/12/2025 17:05;;;;
133.21499999999997;140.98999999999998;0.0;0.0;16.23;5.095000000000001;10.900000000000004;215.455;0.39;85.0;85.0;;;;26/12/2025 17:10;;;;
;;;;;;;;;;;0.0;-37.90271636133923;0.0;26/12/2025 17:10;;;;
126.6333333333333;148.42380952380952;0.0;0.0;7.661904761904762;4.752380952380953;10.900000000000004;214.84285714285713;0.3666666666666667;85.0;85.0;;;;26/12/2025 17:15;;;;
;;;;;;;;;;;0.0;-32.488042595433626;0.0;26/12/2025 17:16;;;;
144.405;146.03;0.0;0.0;4.005000000000001;3.7700000000000005;10.900000000000004;214.865;0.35;85.0;85.0;;;;26/12/2025 17:20;;;;
;;;;;;;;;;;-10.59409320447777;-34.45701487394476;0.0;26/12/2025 17:21;;;;
141.7952380952381;140.2333333333333;0.0;0.0;1.690476190476191;1.657142857142857;10.900000000000004;214.63333333333335;0.35714285714285715;85.0;85.0;;;;26/12/2025 17:25;;;;
;;;;;;;;;;;-27.746434583156077;-37.90271636133923;0.0;26/12/2025 17:26;;;;
139.0904761904762;140.01428571428573;0.0;0.0;0.7714285714285714;0.7476190476190476;10.900000000000004;214.4904761904762;0.3666666666666667;85.0;85.0;;;;26/12/2025 17:30;;;;
;;;;;;;;;;;-31.445959194243557;-37.90271636133923;0.0;26/12/2025 17:32;;;;
134.36190476190473;135.83809523809524;0.0;0.0;0.4523809523809524;0.48571428571428565;10.900000000000004;214.3857142857143;0.36190476190476195;85.0;85.0;;;;26/12/2025 17:36;;;;
;;;;;;;;;;;-37.07932621567222;-37.90271636133923;0.0;26/12/2025 17:37;;;;
119.67619047619044;125.24761904761905;0.0;0.0;0.3952380952380953;0.41428571428571426;10.900000000000004;213.97619047619048;0.3571428571428572;85.0;85.0;;;;26/12/2025 17:41;;;;
;;;;;;;;;;;-38.84500841641851;-34.292933850735494;0.0;26/12/2025 17:42;;;;
